Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group
Corner Growth Acquisition Corp. (NasdaqCM:COOL),NasdaqCM:COOL,Investments & Asset Management,Financials,9995,United States,United States
Corner Growth Acquisition Corp. 2 (NasdaqCM:TRON),NasdaqCM:TRON,Investments & Asset Management,Financials,9995,United States,United States
"CrossingBridge Advisors, LLC (OTCPK:ENDI)",OTCPK:ENDI,Investments & Asset Management,Financials,6799,United States,United States
Crown Proptech Acquisitions (NYSE:CPTK),NYSE:CPTK,Investments & Asset Management,Financials,9995,United States,United States
CSLM Acquisition Corp. (NasdaqCM:CSLM),NasdaqCM:CSLM,Investments & Asset Management,Financials,9995,United States,United States
Deep Medicine Acquisition Corp. (NasdaqCM:DMAQ),NasdaqCM:DMAQ,Investments & Asset Management,Financials,9995,United States,United States
Denali Capital Acquisition Corp. (NasdaqGM:DECA),NasdaqGM:DECA,Investments & Asset Management,Financials,9995,United States,United States
DHC Acquisition Corp. (NasdaqCM:DHCA),NasdaqCM:DHCA,Investments & Asset Management,Financials,9995,United States,United States
"Diamond Hill Investment Group, Inc. (NasdaqGS:DHIL)",NasdaqGS:DHIL,Investments & Asset Management,Financials,6282,United States,United States
"Digital Asset Monetary Network, Inc. (OTCPK:DATI)",OTCPK:DATI,Investments & Asset Management,Financials,6282,United States,United States
Digital Health Acquisition Corp. (NasdaqCM:DHAC),NasdaqCM:DHAC,Investments & Asset Management,Financials,9995,United States,United States
Digital World Acquisition Corp. (NasdaqGM:DWAC),NasdaqGM:DWAC,Investments & Asset Management,Financials,9995,United States,United States
Direct Selling Acquisition Corp. (NYSE:DSAQ),NYSE:DSAQ,Investments & Asset Management,Financials,9995,United States,United States
"dMY Squared Technology Group, Inc. (NYSEAM:DMYY)",NYSEAM:DMYY,Investments & Asset Management,Financials,9995,United States,United States
DP Cap Acquisition Corp I (NasdaqGM:DPCS),NasdaqGM:DPCS,Investments & Asset Management,Financials,9995,United States,United States
Dune Acquisition Corporation,,Investments & Asset Management,Financials,2810,United States,United States
Edify Acquisition Corp. (NasdaqCM:EAC),NasdaqCM:EAC,Investments & Asset Management,Financials,9995,United States,United States
Edoc Acquisition Corp. (NasdaqCM:ADOC),NasdaqCM:ADOC,Investments & Asset Management,Financials,9995,United States,United States
EF Hutton Acquisition Corporation I,,Investments & Asset Management,Financials,7500,United States,United States
EG Acquisition Corp.,,Investments & Asset Management,Financials,4522,United States,United States
"Elah Holdings, Inc. (OTCPK:ELLH)",OTCPK:ELLH,Investments & Asset Management,Financials,9995,United States,United States
Embrace Change Acquisition Corp. (NasdaqGM:EMCG),NasdaqGM:EMCG,Investments & Asset Management,Financials,9995,United States,United States
Emerging Holdings Inc. (OTCPK:EMRH),OTCPK:EMRH,Investments & Asset Management,Financials,0,United States,United States
Enphys Acquisition Corp. (NYSE:NFYS),NYSE:NFYS,Investments & Asset Management,Financials,9995,United States,United States
"Equus Total Return, Inc. (NYSE:EQS)",NYSE:EQS,Investments & Asset Management,Financials,6797,United States,United States
ESGEN Acquisition Corporation (NasdaqGM:ESAC),NasdaqGM:ESAC,Investments & Asset Management,Financials,9995,United States,United States
ESH Acquisition Corp. (NasdaqGM:ESHA),NasdaqGM:ESHA,Investments & Asset Management,Financials,9995,United States,United States
EVe Mobility Acquisition Corp (NYSEAM:EVE),NYSEAM:EVE,Investments & Asset Management,Financials,9995,United States,United States
Everest Consolidator Acquisition Corporation (NYSE:MNTN),NYSE:MNTN,Investments & Asset Management,Financials,9995,United States,United States
ExcelFin Acquisition Corp. (NasdaqGM:XFIN),NasdaqGM:XFIN,Investments & Asset Management,Financials,9995,United States,United States
"Federated Hermes, Inc. (NYSE:FHI)",NYSE:FHI,Investments & Asset Management,Financials,6282,United States,United States
Feutune Light Acquisition Corporation (NasdaqGM:FLFV),NasdaqGM:FLFV,Investments & Asset Management,Financials,9995,United States,United States
"Financial Gravity Companies, Inc. (OTCPK:FGCO)",OTCPK:FGCO,Investments & Asset Management,Financials,8721,United States,United States
Financial Strategies Acquisition Corp. (OTCPK:FXCO),OTCPK:FXCO,Investments & Asset Management,Financials,9995,United States,United States
Fintech Ecosystem Development Corp. (NasdaqGM:FEXD),NasdaqGM:FEXD,Investments & Asset Management,Financials,9995,United States,United States
Flame Acquisition Corp. (NYSE:FLME),NYSE:FLME,Investments & Asset Management,Financials,9995,United States,United States
Focus Impact Acquisition Corp. (NasdaqGM:FIAC),NasdaqGM:FIAC,Investments & Asset Management,Financials,9995,United States,United States
Focus Impact BH3 Acquisition Company (NasdaqGM:BHAC),NasdaqGM:BHAC,Investments & Asset Management,Financials,9995,United States,United States
Fortune Rise Acquisition Corporation (NasdaqCM:FRLA),NasdaqCM:FRLA,Investments & Asset Management,Financials,9995,United States,United States
Four Leaf Acquisition Corporation (NasdaqCM:FORL),NasdaqCM:FORL,Investments & Asset Management,Financials,9995,United States,United States
"Franklin Resources, Inc. (NYSE:BEN)",NYSE:BEN,Investments & Asset Management,Financials,6282,United States,United States
FRMO Corporation (OTCPK:FRMO),OTCPK:FRMO,Investments & Asset Management,Financials,6282,United States,United States
Frontier Investment Corp (NasdaqCM:FICV),NasdaqCM:FICV,Investments & Asset Management,Financials,9995,United States,United States
FTAC Emerald Acquisition Corp. (NasdaqGM:EMLD),NasdaqGM:EMLD,Investments & Asset Management,Financials,9995,United States,United States
Future Health ESG Corp. (NasdaqCM:FHLT),NasdaqCM:FHLT,Investments & Asset Management,Financials,9995,United States,United States
FutureTech II Acquisition Corp. (NasdaqGM:FTII),NasdaqGM:FTII,Investments & Asset Management,Financials,9995,United States,United States
Galaxy Digital Holdings Ltd. (TSX:GLXY),TSX:GLXY,Investments & Asset Management,Financials,6200,United States,United States
"GAMCO Investors, Inc. (OTCPK:GAMI)",OTCPK:GAMI,Investments & Asset Management,Financials,6282,United States,United States
Gemini Group Global Corp. (OTCPK:GMNI),OTCPK:GMNI,Investments & Asset Management,Financials,6799,United States,United States
"General American Investors Company, Inc. (NYSE:GAM)",NYSE:GAM,Investments & Asset Management,Financials,6726,United States,United States
"GigCapital5, Inc. (NasdaqGM:GIA)",NasdaqGM:GIA,Investments & Asset Management,Financials,9995,United States,United States
"GlassBridge Enterprises, Inc. (OTCPK:GLAE)",OTCPK:GLAE,Investments & Asset Management,Financials,6282,United States,United States
Global Acquisitions Corporation (OTCPK:AASP),OTCPK:AASP,Investments & Asset Management,Financials,9995,United States,United States
Global Blockchain Acquisition Corp. (NasdaqGM:GBBK),NasdaqGM:GBBK,Investments & Asset Management,Financials,9995,United States,United States
Global Innovative Platforms Inc. (OTCPK:GIPL),OTCPK:GIPL,Investments & Asset Management,Financials,9995,United States,United States
Global Partner Acquisition Corp II (NasdaqCM:GPAC),NasdaqCM:GPAC,Investments & Asset Management,Financials,9995,United States,United States
"Global Star Acquisition, Inc. (NasdaqGM:GLST)",NasdaqGM:GLST,Investments & Asset Management,Financials,9995,United States,United States
"Global System Dynamics, Inc. (NasdaqCM:GSD)",NasdaqCM:GSD,Investments & Asset Management,Financials,9995,United States,United States
Global Technology Acquisition Corp. I (NasdaqGM:GTAC),NasdaqGM:GTAC,Investments & Asset Management,Financials,9995,United States,United States
Globalink Investment Inc. (NasdaqGM:GLLI),NasdaqGM:GLLI,Investments & Asset Management,Financials,9995,United States,United States
Goal Acquisitions Corp. (NasdaqCM:PUCK),NasdaqCM:PUCK,Investments & Asset Management,Financials,9995,United States,United States
"Gold Entertainment Group, Inc. (OTCPK:GEGP)",OTCPK:GEGP,Investments & Asset Management,Financials,7389,United States,United States
Golden Arrow Merger Corp. (NasdaqCM:GAMC),NasdaqCM:GAMC,Investments & Asset Management,Financials,9995,United States,United States
Golden Star Acquisition Corporation (NasdaqGM:GODN),NasdaqGM:GODN,Investments & Asset Management,Financials,9995,United States,United States
Goldenstone Acquisition Limited (NasdaqCM:GDST),NasdaqCM:GDST,Investments & Asset Management,Financials,9995,United States,United States
"Gores Holdings IX, Inc. (NasdaqGM:GHIX)",NasdaqGM:GHIX,Investments & Asset Management,Financials,9995,United States,United States
Grayscale Livepeer Trust (LPT) (OTCPK:GLIV),OTCPK:GLIV,Investments & Asset Management,Financials,6726,United States,United States
"Grosvenor Capital Management, L.P. (NasdaqGM:GCMG)",NasdaqGM:GCMG,Investments & Asset Management,Financials,6200,United States,United States
"Hallmark Venture Group, Inc. (OTCPK:HLLK)",OTCPK:HLLK,Investments & Asset Management,Financials,6726,United States,United States
Hamilton Lane Incorporated (NasdaqGS:HLNE),NasdaqGS:HLNE,Investments & Asset Management,Financials,6282,United States,United States
Haymaker Acquisition Corp. 4 (NYSE:HYAC),NYSE:HYAC,Investments & Asset Management,Financials,9995,United States,United States
HCM Acquisition Corp (NasdaqGM:HCMA),NasdaqGM:HCMA,Investments & Asset Management,Financials,9995,United States,United States
"Hennessy Advisors, Inc. (NasdaqGM:HNNA)",NasdaqGM:HNNA,Investments & Asset Management,Financials,6282,United States,United States
Hennessy Capital Investment Corp. VI (NasdaqGM:HCVI),NasdaqGM:HCVI,Investments & Asset Management,Financials,9995,United States,United States
"Hercules Capital, Inc. (NYSE:HTGC)",NYSE:HTGC,Investments & Asset Management,Financials,6797,United States,United States
Heritage Global Inc. (NasdaqCM:HGBL),NasdaqCM:HGBL,Investments & Asset Management,Financials,6799,United States,United States
HNR Acquisition Corp (NYSEAM:HNRA),NYSEAM:HNRA,Investments & Asset Management,Financials,9995,United States,United States
"Horizon Group Properties, Inc. (OTCPK:HGPI)",OTCPK:HGPI,Investments & Asset Management,Financials,6798,United States,United States
Horizon Space Acquisition I Corp. (NasdaqGM:HSPO),NasdaqGM:HSPO,Investments & Asset Management,Financials,9995,United States,United States
Houmu Holdings Ltd. (OTCPK:HOMU),OTCPK:HOMU,Investments & Asset Management,Financials,6726,United States,United States
Hudson Acquisition I Corp. (NasdaqGM:HUDA),NasdaqGM:HUDA,Investments & Asset Management,Financials,9995,United States,United States
"Human Unitec International, Inc. (OTCPK:HMNU)",OTCPK:HMNU,Investments & Asset Management,Financials,6799,United States,United States
Inception Growth Acquisition Limited (NasdaqGM:IGTA),NasdaqGM:IGTA,Investments & Asset Management,Financials,9995,United States,United States
InFinT Acquisition Corporation (NYSE:IFIN),NYSE:IFIN,Investments & Asset Management,Financials,9995,United States,United States
Inflection Point Acquisition Corp. II (NasdaqGM:IPXX),NasdaqGM:IPXX,Investments & Asset Management,Financials,9995,United States,United States
Innovative International Acquisition Corp.,,Investments & Asset Management,Financials,7510,United States,United States
Insight Acquisition Corp. (NasdaqGM:INAQ),NasdaqGM:INAQ,Investments & Asset Management,Financials,9995,United States,United States
Integrated Rail and Resources Acquisition Corp. (NYSE:IRRX),NYSE:IRRX,Investments & Asset Management,Financials,9995,United States,United States
Integrated Wellness Acquisition Corp (NYSE:WEL),NYSE:WEL,Investments & Asset Management,Financials,9995,United States,United States
International Media Acquisition Corp. (NasdaqCM:IMAQ),NasdaqCM:IMAQ,Investments & Asset Management,Financials,9995,United States,United States
"Invent Ventures, Inc. (OTCPK:IDEA)",OTCPK:IDEA,Investments & Asset Management,Financials,6799,United States,United States
Invesco Ltd. (NYSE:IVZ),NYSE:IVZ,Investments & Asset Management,Financials,6282,United States,United States
Israel Acquisitions Corp (NasdaqGM:ISRL),NasdaqGM:ISRL,Investments & Asset Management,Financials,9995,United States,United States
Jaws Mustang Acquisition Corporation (NYSEAM:JWSM),NYSEAM:JWSM,Investments & Asset Management,Financials,9995,United States,United States
Keen Vision Acquisition Corporation (NasdaqGM:KVAC),NasdaqGM:KVAC,Investments & Asset Management,Financials,9995,United States,United States
Kensington Capital Acquisition Corp. V (NYSE:KCGI),NYSE:KCGI,Investments & Asset Management,Financials,9995,United States,United States
"Kernel Group Holdings, Inc. (NasdaqCM:KRNL)",NasdaqCM:KRNL,Investments & Asset Management,Financials,9995,United States,United States
Keyarch Acquisition Corporation (NasdaqCM:KYCH),NasdaqCM:KYCH,Investments & Asset Management,Financials,9995,United States,United States
KKR & Co. Inc. (NYSE:KKR),NYSE:KKR,Investments & Asset Management,Financials,6282,United States,United States
Lakeshore Acquisition II Corp. (NasdaqGM:LBBB),NasdaqGM:LBBB,Investments & Asset Management,Financials,9995,United States,United States
LAMF Global Ventures Corp. I (NasdaqGM:LGVC),NasdaqGM:LGVC,Investments & Asset Management,Financials,9995,United States,United States
"Landcadia Holdings IV, Inc. (NasdaqCM:LCA)",NasdaqCM:LCA,Investments & Asset Management,Financials,9995,United States,United States
Learn CW Investment Corporation (NYSE:LCW),NYSE:LCW,Investments & Asset Management,Financials,9995,United States,United States
Legion Capital Corporation (OTCPK:LGCP),OTCPK:LGCP,Investments & Asset Management,Financials,6282,United States,United States
"Leone Asset Management, Inc. (OTCPK:LEON)",OTCPK:LEON,Investments & Asset Management,Financials,6282,United States,United States
Liberty Resources Acquisition Corp. (NasdaqGM:LIBY),NasdaqGM:LIBY,Investments & Asset Management,Financials,9995,United States,United States
Main Street Capital Corporation (NYSE:MAIN),NYSE:MAIN,Investments & Asset Management,Financials,6797,United States,United States
"MainStreetChamber Holdings, Inc. (OTCPK:MSCH)",OTCPK:MSCH,Investments & Asset Management,Financials,6799,United States,United States
Maquia Capital Acquisition Corporation (NasdaqCM:MAQC),NasdaqCM:MAQC,Investments & Asset Management,Financials,9995,United States,United States
Marblegate Acquisition Corp. (NasdaqCM:GATE),NasdaqCM:GATE,Investments & Asset Management,Financials,9995,United States,United States
Mars Acquisition Corp. (NasdaqGM:MARX),NasdaqGM:MARX,Investments & Asset Management,Financials,9995,United States,United States
"Mentor Capital, Inc. (OTCPK:MNTR)",OTCPK:MNTR,Investments & Asset Management,Financials,6799,United States,United States
Metal Sky Star Acquisition Corporation (NasdaqGM:MSSA),NasdaqGM:MSSA,Investments & Asset Management,Financials,9995,United States,United States
"Metavesco, Inc. (OTCPK:MVCO)",OTCPK:MVCO,Investments & Asset Management,Financials,6726,United States,United States
"Metrospaces, Inc. (OTCPK:MSPC)",OTCPK:MSPC,Investments & Asset Management,Financials,0,United States,United States
Monterey Capital Acquisition Corporation (NasdaqGM:MCAC),NasdaqGM:MCAC,Investments & Asset Management,Financials,9995,United States,United States
Moringa Acquisition Corp (NasdaqCM:MACA),NasdaqCM:MACA,Investments & Asset Management,Financials,9995,United States,United States
Mountain & Co. I Acquisition Corp. (NasdaqGM:MCAA),NasdaqGM:MCAA,Investments & Asset Management,Financials,9995,United States,United States
Mountain Crest Acquisition Corp. IV (NasdaqCM:MCAF),NasdaqCM:MCAF,Investments & Asset Management,Financials,9995,United States,United States
Mountain Crest Acquisition Corp. V (NasdaqCM:MCAG),NasdaqCM:MCAG,Investments & Asset Management,Financials,9995,United States,United States
"Mountain Top Properties, Inc. (OTCPK:MTPP)",OTCPK:MTPP,Investments & Asset Management,Financials,8734,United States,United States
Nabors Energy Transition Corp. II (NasdaqGM:NETD),NasdaqGM:NETD,Investments & Asset Management,Financials,9995,United States,United States
"Neon Bloom, Inc. (OTCPK:NBCO)",OTCPK:NBCO,Investments & Asset Management,Financials,0,United States,United States
Netcapital Inc. (NasdaqCM:NCPL),NasdaqCM:NCPL,Investments & Asset Management,Financials,6211,United States,United States
